Time_s,Altitude_m,Velocity_ms,Acceleration_ms2,Pressure_Pa
2.3009999999999997,132.6734436895529,46.85652811729972,-17.949578301445804,100419
2.311,133.14111188601308,46.67716496379437,-17.923451115672982,100419
2.316,133.3742737758354,46.58760441240915,-17.89988925392803,100410
2.327,133.8856549457681,46.390855205557244,-17.87357399454617,100410
2.331,134.07107545268616,46.31940685972322,-17.850200206409916,100400
2.3419999999999996,134.57950937835315,46.123190164488065,-17.824035405914813,100400
2.347,134.80990264477447,46.034129851288256,-17.800360700004024,100390
2.3579999999999997,135.3152016474168,45.83848116844428,-17.773857367012784,100390
2.3619999999999997,135.49841345856757,45.767433013158616,-17.750220275823335,100381
2.3729999999999998,136.0007817248044,45.572316841931375,-17.723716942832045,100381
2.3779999999999997,136.2284218752084,45.483756766917,-17.70004223692177,100373
2.389,136.72767282680468,45.28920860808095,-17.673877436427382,100373
2.393,136.90868834809507,45.218560643343615,-17.65050364829173,100366
2.404,137.405025071146,45.024544996124305,-17.6241883889098,100366
2.409,137.6299276129164,44.936485159295344,-17.60062652716472,100357
2.419,138.0784128074495,44.76060753637231,-17.57449934139196,100357
2.424,138.30199626704794,44.672789750278234,-17.5510879385343,100349
2.435,138.79233556315725,44.47987462706687,-17.5246598349867,100349
2.44,139.01451600367778,44.392315028423326,-17.500909899631974,100341
2.4499999999999997,139.45756449928396,44.21743788187114,-17.474519410806053,100341
2.4549999999999996,139.6784333612054,44.130120333962495,-17.450769475451608,100336
2.4659999999999997,140.16280934661722,43.93830573475904,-17.424341371904163,100336
2.4709999999999996,140.38228319327172,43.851246374300935,-17.400929969046278,100329
2.481,140.81992600471855,43.677369704119585,-17.37480278327359,100329
2.4859999999999998,141.03809577634672,43.590552394396354,-17.350970095531785,100322
2.497,141.51654256730535,43.39983831920084,-17.324993368646293,100322
2.501,141.69000339586464,43.33058456669642,-17.301882883562822,100314
2.512,142.1655934695325,43.140403003117655,-17.275906156677053,100314
2.517,142.38107965825108,43.05408593157984,-17.25207346893464,100307
2.5269999999999997,142.8107582881599,42.881693839239105,-17.22594628316145,100307
2.532,143.0249515361859,42.79561881843618,-17.20253488030346,100300
2.5429999999999997,143.4946630395049,42.60653777886534,-17.17610677675593,100300
2.548,143.70748115269774,42.52072094551295,-17.152356841401357,100291
2.558,144.13183113512773,42.34932932954306,-17.125966352575638,100291
2.5629999999999997,144.34336381120073,42.26375454692556,-17.1022164172215,100284
2.574,144.80723086041522,42.07577403136265,-17.07578831367397,100284
2.5789999999999997,145.01739640546595,41.9904574361957,-17.052376910816232,100277
2.589,145.43644875518464,41.82006629659664,-17.039791024897017,100277
2.594,145.64533636668835,41.73499175216456,-17.01257301219162,100268
2.605,146.1033930780425,41.54811176060958,-16.97004580770746,100268
2.609,146.26944978879192,41.48025222033808,-16.920981164571657,100260
2.6199999999999997,146.7247072941098,41.29390474039985,-16.86340807136105,100260
2.675,148.97036561533656,40.36802496849278,-16.80609828120256,100253
2.685,149.37320913162526,40.20073207830021,-16.748374729104444,100253
2.69,149.5740039448493,40.117206658571384,-16.699009168193708,100240
2.7009999999999996,150.01428376458279,39.933734741363544,-16.656030587047262,100240
2.706,150.21374423659077,39.85046750908525,-16.628895326729623,100229
2.7159999999999997,150.61141718066725,39.68417509526355,-16.61604613775756,100229
2.7209999999999996,150.80963045957154,39.601149913720135,-16.592296202403443,100218
2.7319999999999998,151.2442397079937,39.41877852052022,-16.565868098856065,100218
2.7369999999999997,151.44112664949296,39.336011526427356,-16.542456695997863,100209
2.747,151.83366003612468,39.170719588976475,-16.51632951022483,100209
2.752,152.029307288093,39.08819464561849,-16.492496822482234,100200
2.763,152.45828008144815,38.90692377642651,-16.466520095596582,100200
2.767,152.61377611962251,38.841103917014294,-16.44340961051309,100191
2.778,153.04003384377685,38.660365559439036,-16.417432883627537,100191
2.783,153.23313057619296,38.57834085426647,-16.393600195885583,100183
2.7929999999999997,153.61809467899232,38.414533494656226,-16.36747301011312,100183
2.798,153.80996285621137,38.33275084021854,-16.34406160725582,100175
2.8089999999999997,154.23063474940298,38.15311300665123,-16.317633503708592,100175
2.814,154.42119646965062,38.07158853966408,-16.293883568353976,100167
2.824,154.8010980516858,37.908781656424686,-16.26749307952831,100167
2.8289999999999997,154.99043872030913,37.827499240172415,-16.24374314417387,100159
2.84,155.40555889878232,37.64896193061303,-16.21758586662341,100159
2.8449999999999998,155.59360111424522,37.56793770181132,-16.193835931269206,100146
2.855,155.96847119028374,37.406131294942746,-16.167445442443693,100146
2.86,156.15529985769513,37.325349116875906,-16.143695507089365,100134
2.871,156.5649024376941,37.14791233132446,-16.11726740354193,100134
2.876,156.750440655756,37.067388340708156,-16.09385600068408,100121
2.8859999999999997,157.12031024056535,36.90658241021045,-16.067728814910804,100121
